form_id,move_id,version_group_id,learn_method_id,level_learned_at,move_order
1,bullet-seed,12,4,0,66
1,bullet-seed,13,4,0,66
1,bullet-seed,20,4,0,66
1,bullet-seed,23,4,0,66
1,bullet-seed,25,4,0,66
1,magical-leaf,5,2,0,67
1,magical-leaf,6,2,0,67
1,magical-leaf,7,2,0,67
1,magical-leaf,8,2,0,67
1,magical-leaf,9,2,0,67
1,magical-leaf,10,2,0,67
1,magical-leaf,11,2,0,67
1,magical-leaf,14,2,0,67
1,magical-leaf,15,2,0,67
1,magical-leaf,16,2,0,67
1,magical-leaf,17,2,0,67
1,magical-leaf,18,2,0,67
1,magical-leaf,20,4,0,67
1,magical-leaf,23,2,0,67
1,magical-leaf,25,4,0,67
1,natural-gift,8,4,0,68
1,natural-gift,9,4,0,68
1,natural-gift,10,4,0,68
1,worry-seed,8,1,31,69
1,worry-seed,9,1,31,69
1,worry-seed,10,1,31,69
1,worry-seed,10,3,0,69
1,worry-seed,11,1,31,69
1,worry-seed,14,1,31,69
1,worry-seed,14,3,0,69
1,worry-seed,15,1,31,69
1,worry-seed,16,1,31,69
1,worry-seed,16,3,0,69
1,worry-seed,17,1,31,69
1,worry-seed,18,1,31,69
1,worry-seed,18,3,0,69
1,worry-seed,20,1,30,69
1,worry-seed,23,1,30,69
1,worry-seed,25,1,30,69
1,seed-bomb,8,1,37,70
1,seed-bomb,9,1,37,70
1,seed-bomb,9,3,0,70
1,seed-bomb,10,1,37,70
1,seed-bomb,10,3,0,70
1,seed-bomb,11,1,37,70
1,seed-bomb,14,1,37,70
1,seed-bomb,14,3,0,70
1,seed-bomb,15,1,37,70
1,seed-bomb,16,1,37,70
1,seed-bomb,16,3,0,70
1,seed-bomb,17,1,37,70
1,seed-bomb,18,1,37,70
1,seed-bomb,18,3,0,70
1,seed-bomb,20,1,18,70
1,seed-bomb,20,4,0,70
1,seed-bomb,23,1,18,70
1,seed-bomb,25,1,18,70
1,seed-bomb,25,4,0,70
1,energy-ball,8,4,0,71
1,energy-ball,9,4,0,71
1,energy-ball,10,4,0,71
1,energy-ball,11,4,0,71
1,energy-ball,14,4,0,71
1,energy-ball,15,4,0,71
1,energy-ball,16,4,0,71
1,energy-ball,17,4,0,71
1,energy-ball,18,4,0,71
1,energy-ball,20,4,0,71
1,energy-ball,23,4,0,71
1,energy-ball,25,4,0,71
1,leaf-storm,8,2,0,72
1,leaf-storm,9,2,0,72
1,leaf-storm,10,2,0,72
1,leaf-storm,11,2,0,72
1,leaf-storm,14,2,0,72
1,leaf-storm,15,2,0,72
1,leaf-storm,16,2,0,72
1,leaf-storm,17,2,0,72
1,leaf-storm,18,2,0,72
1,leaf-storm,20,4,0,72
1,leaf-storm,23,2,0,72
1,leaf-storm,25,4,0,72
1,power-whip,10,2,0,73
1,power-whip,11,2,0,73
1,power-whip,14,2,0,73
1,power-whip,15,2,0,73
1,power-whip,16,2,0,73
1,power-whip,17,2,0,73
1,power-whip,18,2,0,73
1,power-whip,20,4,0,73
1,power-whip,23,2,0,73
1,power-whip,25,1,33,73
1,captivate,8,4,0,74
1,captivate,9,4,0,74
1,captivate,10,4,0,74
1,grass-knot,8,4,0,75
1,grass-knot,9,4,0,75
1,grass-knot,10,4,0,75
1,grass-knot,11,4,0,75
1,grass-knot,14,4,0,75
1,grass-knot,15,4,0,75
1,grass-knot,16,4,0,75
1,grass-knot,17,4,0,75
1,grass-knot,18,4,0,75
1,grass-knot,20,4,0,75
1,grass-knot,23,4,0,75
1,grass-knot,25,4,0,75
1,venoshock,11,4,0,76
1,venoshock,14,4,0,76
1,venoshock,15,4,0,76
1,venoshock,16,4,0,76
1,venoshock,17,4,0,76
1,venoshock,18,4,0,76
1,venoshock,20,4,0,76
1,venoshock,25,4,0,76
1,acid-spray,25,4,0,77
1,round,11,4,0,78
1,round,14,4,0,78
1,round,15,4,0,78
1,round,16,4,0,78
1,round,17,4,0,78
1,round,18,4,0,78
1,round,20,4,0,78
1,echoed-voice,11,4,0,79
1,echoed-voice,14,4,0,79
1,echoed-voice,15,4,0,79
1,echoed-voice,16,4,0,79
1,echoed-voice,17,4,0,79
1,echoed-voice,18,4,0,79
1,grass-pledge,11,3,0,80
1,grass-pledge,14,3,0,80
1,grass-pledge,15,3,0,80
1,grass-pledge,16,3,0,80
1,grass-pledge,17,3,0,80
1,grass-pledge,18,3,0,80
1,grass-pledge,20,3,0,80
1,grass-pledge,25,4,0,80
1,work-up,17,4,0,81
1,work-up,18,4,0,81
1,work-up,20,4,0,81
1,work-up,23,4,0,81
1,grassy-terrain,15,2,0,82
1,grassy-terrain,16,2,0,82
1,grassy-terrain,17,2,0,82
1,grassy-terrain,18,2,0,82
1,grassy-terrain,20,4,0,82
1,grassy-terrain,23,2,0,82
1,grassy-terrain,25,4,0,82
1,confide,15,4,0,83
1,confide,16,4,0,83
1,confide,17,4,0,83
1,confide,18,4,0,83
1,grassy-glide,20,3,0,84
1,grassy-glide,25,4,0,84
1,tera-blast,25,4,0,85
1,trailblaze,25,4,0,86
2,swords-dance,1,4,0,1
2,swords-dance,2,4,0,1
2,swords-dance,6,3,0,1
2,swords-dance,7,3,0,1
2,swords-dance,8,4,0,1
2,swords-dance,9,4,0,1
2,swords-dance,10,4,0,1
2,swords-dance,11,4,0,1
2,swords-dance,14,4,0,1
2,swords-dance,15,4,0,1
2,swords-dance,16,4,0,1
2,swords-dance,17,4,0,1
2,swords-dance,18,4,0,1
2,swords-dance,20,4,0,1
2,swords-dance,23,4,0,1
2,swords-dance,25,4,0,1
2,swords-dance,28,4,0,1
2,swords-dance,29,4,0,1
2,cut,1,4,0,2
2,cut,2,4,0,2
2,cut,3,4,0,2
2,cut,4,4,0,2
2,cut,5,4,0,2
2,cut,6,4,0,2
2,cut,7,4,0,2
2,cut,8,4,0,2
2,cut,9,4,0,2
2,cut,10,4,0,2
2,cut,11,4,0,2
2,cut,12,4,0,2
2,cut,13,4,0,2
2,cut,14,4,0,2
2,cut,15,4,0,2
2,cut,16,4,0,2
2,cut,23,4,0,2
2,cut,28,4,0,2
2,cut,29,4,0,2
2,bind,14,3,0,3
2,bind,16,3,0,3
2,bind,18,3,0,3
2,vine-whip,1,1,13,4
2,vine-whip,2,1,13,4
2,vine-whip,3,1,10,4
2,vine-whip,4,1,10,4
2,vine-whip,5,1,10,4
2,vine-whip,6,1,10,4
2,vine-whip,7,1,10,4
2,vine-whip,8,1,9,4
2,vine-whip,9,1,9,4
2,vine-whip,10,1,9,4
2,vine-whip,11,1,9,4
2,vine-whip,12,1,10,4
2,vine-whip,13,1,10,4
2,vine-whip,14,1,9,4
2,vine-whip,15,1,9,4
2,vine-whip,16,1,9,4
2,vine-whip,17,1,9,4
2,vine-whip,18,1,9,4
2,vine-whip,19,1,1,4
2,vine-whip,19,1,5,4
2,vine-whip,20,1,1,4
2,vine-whip,23,1,1,4
2,vine-whip,25,1,1,4
2,vine-whip,28,1,13,4
2,vine-whip,29,1,13,4
2,headbutt,3,4,0,5
2,headbutt,4,4,0,5
2,headbutt,10,3,0,5
2,headbutt,19,4,0,5
2,tackle,1,1,1,6
2,tackle,2,1,1,6
2,tackle,3,1,1,6
2,tackle,4,1,1,6
2,tackle,5,1,1,6
2,tackle,6,1,1,6
2,tackle,7,1,1,6
2,tackle,8,1,1,6
2,tackle,9,1,1,6
2,tackle,10,1,1,6
2,tackle,11,1,1,6
2,tackle,12,1,1,6
2,tackle,13,1,1,6
2,tackle,14,1,1,6
2,tackle,15,1,1,6
2,tackle,16,1,1,6
2,tackle,17,1,1,6
2,tackle,18,1,1,6
2,tackle,19,1,1,6
2,tackle,20,1,1,6
2,tackle,23,1,1,6
2,tackle,25,1,1,6
2,tackle,28,1,1,6
2,tackle,29,1,1,6
2,body-slam,1,4,0,7
2,body-slam,2,4,0,7
2,body-slam,6,3,0,7
2,body-slam,7,3,0,7
2,body-slam,13,3,0,7
2,body-slam,20,4,0,7
2,body-slam,25,4,0,7
2,body-slam,28,4,0,7
2,body-slam,29,4,0,7
2,take-down,1,4,0,8
2,take-down,2,4,0,8
2,take-down,8,1,15,8
2,take-down,9,1,15,8
2,take-down,10,1,15,8
2,take-down,11,1,15,8
2,take-down,14,1,15,8
2,take-down,15,1,15,8
2,take-down,16,1,15,8
2,take-down,17,1,15,8
2,take-down,18,1,15,8
2,take-down,19,1,22,8
2,take-down,20,1,25,8
2,take-down,23,1,25,8
2,take-down,25,1,25,8
2,take-down,25,4,0,8
2,take-down,28,4,0,8
2,take-down,29,4,0,8
2,double-edge,1,4,0,9
2,double-edge,2,4,0,9
2,double-edge,6,3,0,9
2,double-edge,7,3,0,9
2,double-edge,8,1,31,9
2,double-edge,9,1,31,9
2,double-edge,10,1,31,9
2,double-edge,11,1,31,9
2,double-edge,13,3,0,9
2,double-edge,14,1,31,9
2,double-edge,15,1,31,9
2,double-edge,16,1,31,9
2,double-edge,17,1,31,9
2,double-edge,18,1,31,9
2,double-edge,19,1,48,9
2,double-edge,20,1,45,9
2,double-edge,23,1,45,9
2,double-edge,25,4,0,9
2,double-edge,28,4,0,9
2,double-edge,29,4,0,9
2,growl,1,1,1,10
2,growl,2,1,1,10
2,growl,3,1,1,10
2,growl,3,1,4,10
2,growl,4,1,1,10
2,growl,4,1,4,10
2,growl,5,1,1,10
2,growl,5,1,4,10
2,growl,6,1,1,10
2,growl,6,1,4,10
2,growl,7,1,1,10
2,growl,7,1,4,10
2,growl,8,1,1,10
2,growl,8,1,3,10
2,growl,9,1,1,10
2,growl,9,1,3,10
2,growl,10,1,1,10
2,growl,10,1,3,10
2,growl,11,1,1,10
2,growl,11,1,3,10
2,growl,12,1,1,10
2,growl,12,1,4,10
2,growl,13,1,1,10
2,growl,13,1,4,10
2,growl,14,1,1,10
2,growl,14,1,3,10
2,growl,15,1,1,10
2,growl,15,1,3,10
2,growl,16,1,1,10
2,growl,16,1,3,10
2,growl,17,1,1,10
2,growl,17,1,3,10
2,growl,18,1,1,10
2,growl,18,1,3,10
2,growl,19,1,1,10
2,growl,20,1,1,10
2,growl,23,1,1,10
2,growl,25,1,1,10
2,growl,28,1,1,10
2,growl,29,1,1,10
2,roar,25,4,0,11
2,strength,5,4,0,12
2,strength,6,4,0,12
2,strength,7,4,0,12
2,strength,8,4,0,12
2,strength,9,4,0,12
2,strength,10,4,0,12
2,strength,11,4,0,12
2,strength,12,4,0,12
2,strength,13,4,0,12
2,strength,14,4,0,12
2,strength,15,4,0,12
2,strength,16,4,0,12
2,strength,23,4,0,12
2,mega-drain,1,4,0,13
2,mega-drain,2,4,0,13
2,mega-drain,19,4,0,13
2,mega-drain,28,4,0,13
2,mega-drain,29,4,0,13
2,leech-seed,1,1,1,14
2,leech-seed,1,1,7,14
2,leech-seed,2,1,1,14
2,leech-seed,2,1,7,14
2,leech-seed,3,1,1,14
2,leech-seed,3,1,7,14
2,leech-seed,4,1,1,14
2,leech-seed,4,1,7,14
2,leech-seed,5,1,1,14
2,leech-seed,5,1,7,14
2,leech-seed,6,1,1,14
2,leech-seed,6,1,7,14
2,leech-seed,7,1,1,14
2,leech-seed,7,1,7,14
2,leech-seed,8,1,1,14
2,leech-seed,8,1,7,14
2,leech-seed,9,1,1,14
2,leech-seed,9,1,7,14
2,leech-seed,10,1,1,14
2,leech-seed,10,1,7,14
2,leech-seed,11,1,1,14
2,leech-seed,11,1,7,14
2,leech-seed,12,1,1,14
2,leech-seed,12,1,7,14
2,leech-seed,13,1,1,14
2,leech-seed,13,1,7,14
2,leech-seed,14,1,1,14
2,leech-seed,14,1,7,14
2,leech-seed,15,1,1,14
2,leech-seed,15,1,7,14
2,leech-seed,16,1,1,14
2,leech-seed,16,1,7,14
2,leech-seed,17,1,1,14
2,leech-seed,17,1,7,14
2,leech-seed,18,1,1,14
2,leech-seed,18,1,7,14
2,leech-seed,19,1,1,14
2,leech-seed,19,1,9,14
2,leech-seed,20,1,9,14
2,leech-seed,23,1,9,14
2,leech-seed,25,1,9,14
2,leech-seed,28,1,1,14
2,leech-seed,28,1,7,14
2,leech-seed,29,1,1,14
2,leech-seed,29,1,7,14
2,growth,1,1,38,15
2,growth,2,1,38,15
2,growth,3,1,38,15
2,growth,4,1,38,15
2,growth,5,1,38,15
2,growth,6,1,38,15
2,growth,7,1,38,15
2,growth,8,1,28,15
2,growth,9,1,28,15
2,growth,10,1,28,15
2,growth,11,1,28,15
2,growth,12,1,38,15
2,growth,13,1,38,15
2,growth,14,1,28,15
2,growth,15,1,28,15
2,growth,16,1,28,15
2,growth,17,1,28,15
2,growth,18,1,28,15
2,growth,19,1,39,15
2,growth,20,1,1,15
2,growth,23,1,1,15
2,growth,25,1,1,15
2,growth,28,1,38,15
2,growth,29,1,38,15
2,razor-leaf,1,1,30,16
2,razor-leaf,2,1,30,16
2,razor-leaf,3,1,22,16
2,razor-leaf,4,1,22,16
2,razor-leaf,5,1,22,16
2,razor-leaf,6,1,22,16
2,razor-leaf,7,1,22,16
2,razor-leaf,8,1,20,16
2,razor-leaf,9,1,20,16
2,razor-leaf,10,1,20,16
2,razor-leaf,11,1,20,16
2,razor-leaf,12,1,22,16
2,razor-leaf,13,1,22,16
2,razor-leaf,14,1,20,16
2,razor-leaf,15,1,20,16
2,razor-leaf,16,1,20,16
2,razor-leaf,17,1,20,16
2,razor-leaf,18,1,20,16
2,razor-leaf,19,1,31,16
2,razor-leaf,20,1,12,16
2,razor-leaf,23,1,12,16
2,razor-leaf,25,1,12,16
2,razor-leaf,28,1,30,16
2,razor-leaf,29,1,30,16
2,solar-beam,1,1,54,17
2,solar-beam,1,4,0,17
2,solar-beam,2,1,54,17
2,solar-beam,2,4,0,17
2,solar-beam,3,1,56,17
2,solar-beam,3,4,0,17
2,solar-beam,4,1,56,17
2,solar-beam,4,4,0,17
2,solar-beam,5,1,56,17
2,solar-beam,5,4,0,17
2,solar-beam,6,1,56,17
2,solar-beam,6,4,0,17
2,solar-beam,7,1,56,17
2,solar-beam,7,4,0,17
2,solar-beam,8,1,44,17
2,solar-beam,8,4,0,17
2,solar-beam,9,1,44,17
2,solar-beam,9,4,0,17
2,solar-beam,10,1,44,17
2,solar-beam,10,4,0,17
2,solar-beam,11,1,44,17
2,solar-beam,11,4,0,17
2,solar-beam,12,1,56,17
2,solar-beam,12,4,0,17
2,solar-beam,13,1,56,17
2,solar-beam,13,4,0,17
2,solar-beam,14,1,44,17
2,solar-beam,14,4,0,17
2,solar-beam,15,1,44,17
2,solar-beam,15,4,0,17
2,solar-beam,16,1,44,17
2,solar-beam,16,4,0,17
2,solar-beam,17,1,44,17
2,solar-beam,17,4,0,17
2,solar-beam,18,1,44,17
2,solar-beam,18,4,0,17
2,solar-beam,19,1,56,17
2,solar-beam,19,4,0,17
2,solar-beam,20,1,50,17
2,solar-beam,20,4,0,17
2,solar-beam,23,1,50,17
2,solar-beam,23,4,0,17
2,solar-beam,25,1,50,17
2,solar-beam,25,4,0,17
2,solar-beam,28,1,54,17
2,solar-beam,28,4,0,17
2,solar-beam,29,1,54,17
2,solar-beam,29,4,0,17
2,poison-powder,1,1,22,18
2,poison-powder,2,1,22,18
2,poison-powder,3,1,15,18
2,poison-powder,4,1,15,18
2,poison-powder,5,1,15,18
2,poison-powder,6,1,15,18
2,poison-powder,7,1,15,18
2,poison-powder,8,1,13,18
2,poison-powder,9,1,13,18
2,poison-powder,10,1,13,18
2,poison-powder,11,1,13,18
2,poison-powder,12,1,15,18
2,poison-powder,13,1,15,18
2,poison-powder,14,1,13,18
2,poison-powder,15,1,13,18
2,poison-powder,16,1,13,18
2,poison-powder,17,1,13,18
2,poison-powder,18,1,13,18
2,poison-powder,19,1,14,18
2,poison-powder,20,1,15,18
2,poison-powder,23,1,15,18
2,poison-powder,25,1,15,18
2,poison-powder,28,1,22,18
2,poison-powder,29,1,22,18
2,sleep-powder,1,1,46,19
2,sleep-powder,2,1,46,19
2,sleep-powder,3,1,15,19
2,sleep-powder,4,1,15,19
2,sleep-powder,5,1,15,19
2,sleep-powder,6,1,15,19
2,sleep-powder,7,1,15,19
2,sleep-powder,8,1,13,19
2,sleep-powder,9,1,13,19
2,sleep-powder,10,1,13,19
2,sleep-powder,11,1,13,19
2,sleep-powder,12,1,15,19
2,sleep-powder,13,1,15,19
2,sleep-powder,14,1,13,19
2,sleep-powder,15,1,13,19
2,sleep-powder,16,1,13,19
2,sleep-powder,17,1,13,19
2,sleep-powder,18,1,13,19
2,sleep-powder,19,1,14,19
2,sleep-powder,20,1,15,19
2,sleep-powder,23,1,15,19
2,sleep-powder,25,1,15,19
2,sleep-powder,28,1,46,19
2,sleep-powder,29,1,46,19
2,petal-dance,25,2,0,20
2,string-shot,10,3,0,21
2,toxic,1,4,0,22
2,toxic,2,4,0,22
2,toxic,3,4,0,22
2,toxic,4,4,0,22
2,toxic,5,4,0,22
2,toxic,6,4,0,22
2,toxic,7,4,0,22
2,toxic,8,4,0,22
2,toxic,9,4,0,22
2,toxic,10,4,0,22
2,toxic,11,4,0,22
2,toxic,12,4,0,22
2,toxic,13,4,0,22
2,toxic,14,4,0,22
2,toxic,15,4,0,22
2,toxic,16,4,0,22
2,toxic,17,4,0,22
2,toxic,18,4,0,22
2,toxic,19,4,0,22
2,toxic,23,4,0,22
2,toxic,25,2,0,22
2,toxic,25,4,0,22
2,toxic,28,4,0,22
2,toxic,29,4,0,22
2,rage,1,4,0,23
2,rage,2,4,0,23
2,rage,28,4,0,23
2,rage,29,4,0,23
2,mimic,1,4,0,24
2,mimic,2,4,0,24
2,mimic,6,3,0,24
2,mimic,7,3,0,24
2,mimic,13,3,0,24
2,mimic,28,4,0,24
2,mimic,29,4,0,24
2,double-team,1,4,0,25
2,double-team,2,4,0,25
2,double-team,3,4,0,25
2,double-team,4,4,0,25
2,double-team,5,4,0,25
2,double-team,6,4,0,25
2,double-team,7,4,0,25
2,double-team,8,4,0,25
2,double-team,9,4,0,25
2,double-team,10,4,0,25
2,double-team,11,4,0,25
2,double-team,12,4,0,25
2,double-team,13,4,0,25
2,double-team,14,4,0,25
2,double-team,15,4,0,25
2,double-team,16,4,0,25
2,double-team,17,4,0,25
2,double-team,18,4,0,25
2,double-team,23,4,0,25
2,double-team,28,4,0,25
2,double-team,29,4,0,25
2,defense-curl,3,4,0,26
2,defense-curl,4,4,0,26
2,defense-curl,6,3,0,26
2,light-screen,11,4,0,27
2,light-screen,14,4,0,27
2,light-screen,15,4,0,27
2,light-screen,16,4,0,27
2,light-screen,17,4,0,27
2,light-screen,18,4,0,27
2,light-screen,19,4,0,27
2,light-screen,20,4,0,27
2,light-screen,23,4,0,27
2,reflect,1,4,0,28
2,reflect,2,4,0,28
2,reflect,19,4,0,28
2,reflect,28,4,0,28
2,reflect,29,4,0,28
2,bide,1,4,0,29
2,bide,2,4,0,29
2,bide,28,4,0,29
2,bide,29,4,0,29
2,amnesia,20,4,0,30
2,flash,3,4,0,31
2,flash,4,4,0,31
2,flash,5,4,0,31
2,flash,6,4,0,31
2,flash,7,4,0,31
2,flash,8,4,0,31
2,flash,9,4,0,31
2,flash,10,4,0,31
2,flash,11,4,0,31
2,flash,12,4,0,31
2,flash,13,4,0,31
2,flash,14,4,0,31
2,flash,15,4,0,31
2,flash,16,4,0,31
2,flash,23,4,0,31
2,rest,1,4,0,32
2,rest,2,4,0,32
2,rest,3,4,0,32
2,rest,4,4,0,32
2,rest,5,4,0,32
2,rest,6,4,0,32
2,rest,7,4,0,32
2,rest,8,4,0,32
2,rest,9,4,0,32
2,rest,10,4,0,32
2,rest,11,4,0,32
2,rest,12,4,0,32
2,rest,13,4,0,32
2,rest,14,4,0,32
2,rest,15,4,0,32
2,rest,16,4,0,32
2,rest,17,4,0,32
2,rest,18,4,0,32
2,rest,19,4,0,32
2,rest,20,4,0,32
2,rest,23,4,0,32
2,rest,25,4,0,32
2,rest,28,4,0,32
2,rest,29,4,0,32
2,substitute,1,4,0,33
2,substitute,2,4,0,33
2,substitute,6,3,0,33
2,substitute,7,3,0,33
2,substitute,8,4,0,33
2,substitute,9,4,0,33
2,substitute,10,4,0,33
2,substitute,11,4,0,33
2,substitute,13,3,0,33
2,substitute,14,4,0,33
2,substitute,15,4,0,33
2,substitute,16,4,0,33
2,substitute,17,4,0,33
2,substitute,18,4,0,33
2,substitute,19,4,0,33
2,substitute,20,4,0,33
2,substitute,23,4,0,33
2,substitute,25,4,0,33
2,substitute,28,4,0,33
2,substitute,29,4,0,33
2,snore,3,4,0,34
2,snore,4,4,0,34
2,snore,6,3,0,34
2,snore,9,3,0,34
2,snore,10,3,0,34
2,snore,14,3,0,34
2,snore,16,3,0,34
2,snore,18,3,0,34
2,snore,20,4,0,34
2,curse,3,4,0,35
2,curse,4,4,0,35
2,curse,25,2,0,35
2,curse,25,4,0,35
2,protect,3,4,0,36
2,protect,4,4,0,36
2,protect,5,4,0,36
2,protect,6,4,0,36
2,protect,7,4,0,36
2,protect,8,4,0,36
2,protect,9,4,0,36
2,protect,10,4,0,36
2,protect,11,4,0,36
2,protect,12,4,0,36
2,protect,13,4,0,36
2,protect,14,4,0,36
2,protect,15,4,0,36
2,protect,16,4,0,36
2,protect,17,4,0,36
2,protect,18,4,0,36
2,protect,19,4,0,36
2,protect,20,4,0,36
2,protect,23,4,0,36
2,protect,25,4,0,36
2,sludge-bomb,5,4,0,37
2,sludge-bomb,6,4,0,37
2,sludge-bomb,7,4,0,37
2,sludge-bomb,8,4,0,37
2,sludge-bomb,9,4,0,37
2,sludge-bomb,10,4,0,37
2,sludge-bomb,11,4,0,37
2,sludge-bomb,12,4,0,37
2,sludge-bomb,13,4,0,37
2,sludge-bomb,14,4,0,37
2,sludge-bomb,15,4,0,37
2,sludge-bomb,16,4,0,37
2,sludge-bomb,17,4,0,37
2,sludge-bomb,18,4,0,37
2,sludge-bomb,19,4,0,37
2,sludge-bomb,20,4,0,37
2,sludge-bomb,23,4,0,37
2,sludge-bomb,25,4,0,37
2,mud-slap,3,4,0,38
2,mud-slap,4,4,0,38
2,mud-slap,6,3,0,38
2,mud-slap,9,3,0,38
2,mud-slap,10,3,0,38
2,outrage,19,4,0,39
2,giga-drain,3,4,0,40
2,giga-drain,4,4,0,40
2,giga-drain,5,4,0,40
2,giga-drain,6,4,0,40
2,giga-drain,7,4,0,40
2,giga-drain,8,4,0,40
2,giga-drain,9,4,0,40
2,giga-drain,10,4,0,40
2,giga-drain,12,4,0,40
2,giga-drain,13,4,0,40
2,giga-drain,14,3,0,40
2,giga-drain,16,3,0,40
2,giga-drain,18,3,0,40
2,giga-drain,20,4,0,40
2,giga-drain,23,4,0,40
2,giga-drain,25,4,0,40
2,endure,3,4,0,41
2,endure,4,4,0,41
2,endure,6,3,0,41
2,endure,8,4,0,41
2,endure,9,4,0,41
2,endure,10,4,0,41
2,endure,20,4,0,41
2,endure,23,4,0,41
2,endure,25,4,0,41
2,charm,20,4,0,42
2,charm,25,4,0,42
2,false-swipe,20,4,0,43
2,false-swipe,23,4,0,43
2,false-swipe,25,4,0,43
2,swagger,3,4,0,44
2,swagger,4,4,0,44
2,swagger,6,3,0,44
2,swagger,8,4,0,44
2,swagger,9,4,0,44
2,swagger,10,4,0,44
2,swagger,11,4,0,44
2,swagger,13,3,0,44
2,swagger,14,4,0,44
2,swagger,15,4,0,44
2,swagger,16,4,0,44
2,swagger,17,4,0,44
2,swagger,18,4,0,44
2,swagger,23,4,0,44
2,fury-cutter,3,4,0,45
2,fury-cutter,4,4,0,45
2,fury-cutter,6,3,0,45
2,fury-cutter,9,3,0,45
2,fury-cutter,10,3,0,45
2,attract,3,4,0,46
2,attract,4,4,0,46
2,attract,5,4,0,46
2,attract,6,4,0,46
2,attract,7,4,0,46
2,attract,8,4,0,46
2,attract,9,4,0,46
2,attract,10,4,0,46
2,attract,11,4,0,46
2,attract,12,4,0,46
2,attract,13,4,0,46
2,attract,14,4,0,46
2,attract,15,4,0,46
2,attract,16,4,0,46
2,attract,17,4,0,46
2,attract,18,4,0,46
2,attract,20,4,0,46
2,attract,23,4,0,46
2,sleep-talk,3,4,0,47
2,sleep-talk,4,4,0,47
2,sleep-talk,6,3,0,47
2,sleep-talk,8,4,0,47
2,sleep-talk,9,4,0,47
2,sleep-talk,10,4,0,47
2,sleep-talk,14,3,0,47
2,sleep-talk,15,4,0,47
2,sleep-talk,16,4,0,47
2,sleep-talk,17,4,0,47
2,sleep-talk,18,4,0,47
2,sleep-talk,20,4,0,47
2,sleep-talk,23,4,0,47
2,sleep-talk,25,4,0,47
2,return,3,4,0,48
2,return,4,4,0,48
2,return,5,4,0,48
2,return,6,4,0,48
2,return,7,4,0,48
2,return,8,4,0,48
2,return,9,4,0,48
2,return,10,4,0,48
2,return,11,4,0,48
2,return,12,4,0,48
2,return,13,4,0,48
2,return,14,4,0,48
2,return,15,4,0,48
2,return,16,4,0,48
2,return,17,4,0,48
2,return,18,4,0,48
2,frustration,3,4,0,49
2,frustration,4,4,0,49
2,frustration,5,4,0,49
2,frustration,6,4,0,49
2,frustration,7,4,0,49
2,frustration,8,4,0,49
2,frustration,9,4,0,49
2,frustration,10,4,0,49
2,frustration,11,4,0,49
2,frustration,12,4,0,49
2,frustration,13,4,0,49
2,frustration,14,4,0,49
2,frustration,15,4,0,49
2,frustration,16,4,0,49
2,frustration,17,4,0,49
2,frustration,18,4,0,49
2,safeguard,11,4,0,50
2,safeguard,14,4,0,50
2,safeguard,15,4,0,50
2,safeguard,16,4,0,50
2,safeguard,17,4,0,50
2,safeguard,18,4,0,50
2,safeguard,20,4,0,50
2,safeguard,23,4,0,50
2,sweet-scent,3,1,29,51
2,sweet-scent,3,4,0,51
2,sweet-scent,4,1,29,51
2,sweet-scent,4,4,0,51
2,sweet-scent,5,1,29,51
2,sweet-scent,6,1,29,51
2,sweet-scent,7,1,29,51
2,sweet-scent,8,1,23,51
2,sweet-scent,9,1,23,51
2,sweet-scent,10,1,23,51
2,sweet-scent,11,1,23,51
2,sweet-scent,12,1,29,51
2,sweet-scent,13,1,29,51
2,sweet-scent,14,1,23,51
2,sweet-scent,15,1,23,51
2,sweet-scent,16,1,23,51
2,sweet-scent,17,1,23,51
2,sweet-scent,18,1,23,51
2,sweet-scent,20,1,30,51
2,sweet-scent,23,1,30,51
2,sweet-scent,25,1,30,51
2,synthesis,3,1,47,52
2,synthesis,4,1,47,52
2,synthesis,5,1,47,52
2,synthesis,6,1,47,52
2,synthesis,7,1,47,52
2,synthesis,8,1,39,52
2,synthesis,9,1,39,52
2,synthesis,9,3,0,52
2,synthesis,10,1,39,52
2,synthesis,10,3,0,52
2,synthesis,11,1,39,52
2,synthesis,12,1,47,52
2,synthesis,13,1,47,52
2,synthesis,14,1,39,52
2,synthesis,14,3,0,52
2,synthesis,15,1,39,52
2,synthesis,16,1,39,52
2,synthesis,16,3,0,52
2,synthesis,17,1,39,52
2,synthesis,18,1,39,52
2,synthesis,18,3,0,52
2,synthesis,20,1,35,52
2,synthesis,23,1,35,52
2,synthesis,25,1,35,52
2,hidden-power,3,4,0,53
2,hidden-power,4,4,0,53
2,hidden-power,5,4,0,53
2,hidden-power,6,4,0,53
2,hidden-power,7,4,0,53
2,hidden-power,8,4,0,53
2,hidden-power,9,4,0,53
2,hidden-power,10,4,0,53
2,hidden-power,11,4,0,53
2,hidden-power,12,4,0,53
2,hidden-power,13,4,0,53
2,hidden-power,14,4,0,53
2,hidden-power,15,4,0,53
2,hidden-power,16,4,0,53
2,hidden-power,17,4,0,53
2,hidden-power,18,4,0,53
2,sunny-day,3,4,0,54
2,sunny-day,4,4,0,54
2,sunny-day,5,4,0,54
2,sunny-day,6,4,0,54
2,sunny-day,7,4,0,54
2,sunny-day,8,4,0,54
2,sunny-day,9,4,0,54
2,sunny-day,10,4,0,54
2,sunny-day,11,4,0,54
